,j,Polarity,Coverage,Overlaps,Conflicts
bugless_message_keyword_comment,118,[0],0.00851,0.00666,0.0023
bugless_message_keyword_complet,119,[0],0.00344,0.00227,0.00098
bugless_message_bigram_configur chang,120,[0],4e-05,1e-05,1e-05
bugless_message_keyword_consolid,121,[0],0.0006,0.00048,0.00013
bugless_message_keyword_convert,122,[0],0.00237,0.00127,0.00056
bugless_message_keyword_coverag,123,[0],0.00126,0.00106,0.00023
bugless_message_keyword_create,124,[],0.0,0.0,0.0
bugless_message_keyword_deprec,125,[0],0.00195,0.00151,0.00068
bugless_message_keyword_develop,126,[0],0.007,0.00324,0.00049
bugless_message_keywords_doc,127,[0],0.0168,0.01353,0.00426
bugless_message_keyword_drop,128,[0],0.00174,0.00121,0.00041
bugless_message_keyword_enhanc,129,[0],0.00099,0.00068,0.00027
bugless_message_keyword_exampl,130,[0],0.00669,0.00548,0.00164
bugless_message_keyword_exclud,131,[0],0.00076,0.00055,0.00026
bugless_message_keyword_expand,132,[0],0.00063,0.00043,0.00016
bugless_message_keyword_extendgener,133,[],0.0,0.0,0.0
bugless_message_keyword_featur,134,[0],0.00351,0.00291,0.00094
bugless_message_keyword_forget,135,[0],0.00015,8e-05,4e-05
bugless_message_keyword_format,136,[0],0.007,0.00499,0.00246
bugless_message_keyword_gitignor,137,[0],0.00138,0.00105,0.0002
bugless_message_keyword_idea,138,[0],0.0005,0.00037,0.00018
bugless_message_keyword_implement,139,[0],0.01079,0.00602,0.00223
bugless_message_keyword_improv,140,[0],0.01142,0.00664,0.0029
bugless_message_keyword_includ,141,[0],0.00689,0.00514,0.00204
bugless_message_keyword_info,142,[0],0.00356,0.00272,0.00065
bugless_message_keyword_intorduc,143,[],0.0,0.0,0.0
bugless_message_keyword_javadoc,144,[0],0.00043,0.00043,0.00012
bugless_message_keyword_limit,145,[0],0.0019,0.00148,0.00077
bugless_message_keyword_log,146,[0],0.00799,0.00585,0.00229
bugless_message_keyword_migrat,147,[0],0.00243,0.00172,0.0005
bugless_message_keyword_minim,148,[0],0.00061,0.00053,0.00018
bugless_message_keyword_modif,149,[0],0.00106,0.00065,0.0003
bugless_message_keyword_move,150,[0],0.0143,0.00682,0.0023
bugless_message_keyword_new,151,[0],0.0293,0.01738,0.00509
bugless_message_keyword_note,152,[0],0.00464,0.00386,0.00126
bugless_message_keyword_opinion,153,[0],3e-05,2e-05,2e-05
bugless_message_keywords_optimis,154,[0],0.00294,0.00155,0.00054
bugless_message_bigram_pass test,155,[0],0.00012,0.00012,3e-05
bugless_message_bigram_perf test,156,[0],2e-05,2e-05,0.0
bugless_message_bigram_perfom test,157,[],0.0,0.0,0.0
bugless_message_keyword_perform,158,[0],0.00205,0.00183,0.00073
bugless_message_keyword_plugin,159,[0],0.00408,0.00327,0.00081
bugless_message_keyword_polish,160,[0],0.0005,0.00024,6e-05
bugless_message_keyword_possibl,161,[0],0.00208,0.00175,0.00098
bugless_message_keyword_prepar,162,[0],0.00335,0.00196,0.00022
bugless_message_keyword_propos,163,[0],0.00039,0.0003,0.0001
bugless_message_keyword_provid,164,[0],0.00292,0.00237,0.00098
bugless_message_keyword_publish,165,[0],0.00993,0.00104,0.00031
bugless_message_keyword_readm,166,[0],0.01436,0.01205,0.00228
bugless_message_keyword_reduc,167,[0],0.00172,0.0011,0.00044
bugless_message_keyword_refactor,168,[0],0.01097,0.00593,0.00202
bugless_message_keyword_refin,169,[0],0.00062,0.0002,4e-05
bugless_message_keyword_reformat,170,[0],0.00045,0.00025,8e-05
bugless_message_bigram_regress test,171,[0],0.00011,0.00011,8e-05
bugless_message_keyword_reimplement,172,[0],0.00015,8e-05,5e-05
bugless_message_keyword_release,173,[],0.0,0.0,0.0
bugless_message_keyword_remov,174,[0],0.0448,0.02123,0.00712
bugless_message_keyword_renam,175,[0],0.00999,0.00397,0.00123
bugless_message_keyword_reorgan,176,[0],0.0007,0.00024,0.0
bugless_message_keyword_replac,177,[0],0.00565,0.00288,0.00129
bugless_message_keyword_restrict,178,[0],0.00048,0.00041,0.00024
bugless_message_keyword_restructur,179,[0],0.00065,0.00039,9e-05
bugless_message_keyword_review,180,[0],0.00212,0.00166,0.0009
bugless_message_keyword_rewrit,181,[0],0.00102,0.00076,0.00026
bugless_message_keyword_rid,182,[0],0.00081,0.00047,0.00019
bugless_message_bigram_set up,183,[0],0.00089,0.0006,0.00021
bugless_message_keyword_simplif,184,[0],0.00014,3e-05,1e-05
bugless_message_keyword_simplifi,185,[0],0.00252,0.00137,0.00054
bugless_message_keywords_speedup,186,[0],0.00045,0.00031,0.0001
bugless_message_keyword_stage,187,[0],0.00069,0.00045,0.00013
bugless_message_keyword_stat,188,[0],0.00095,0.00077,0.00024
bugless_message_keyword_statist,189,[0],0.00038,0.00027,6e-05
bugless_message_keyword_support,190,[0],0.01633,0.01268,0.00335
bugless_message_keyword_switch,191,[0],0.00398,0.00227,0.00097
bugless_message_keyword_test,192,[0],0.04522,0.03393,0.01238
bugless_message_bigram_test coverag,193,[0],0.00036,0.00036,7e-05
bugless_message_bigram_test pass,194,[0],0.00036,0.00036,3e-05
bugless_message_keyword_todo,195,[0],0.00213,0.00176,0.00023
bugless_message_keyword_tweak,196,[0],0.00356,0.00166,0.00077
bugless_message_keyword_unit,197,[0],0.00405,0.00385,0.00135
bugless_message_keyword_unnecessari,198,[0],0.0018,0.00159,0.00033
bugless_message_keyword_updat,199,[0],0.15959,0.04752,0.01315
bugless_message_keyword_upgrad,200,[0],0.00475,0.00271,0.0011
bugless_message_keyword_version,201,[0],0.03053,0.02428,0.00605
bugless_issue_label_keyword_enhancement,202,[],0.0,0.0,0.0
bugless_issue_label_keyword_feature,203,[],0.0,0.0,0.0
bugless_issue_label_keyword_request,204,[0],1e-05,1e-05,0.0
bugless_issue_label_keyword_refactor,205,[0],0.00023,0.00023,0.00011
bugless_issue_label_keyword_renovate,206,[],0.0,0.0,0.0
bugless_issue_label_keyword_new,207,[],0.0,0.0,0.0
bugless_issue_body_keyword_abil,208,[0],0.00026,0.00026,0.00021
bugless_issue_body_keyword_ad,209,[0],0.00501,0.00487,0.00367
bugless_issue_body_keyword_add,210,[0],0.00685,0.00666,0.00496
bugless_issue_body_keyword_addit,211,[0],0.00229,0.00229,0.00205
bugless_issue_body_keyword_allow,212,[0],0.00195,0.00191,0.00143
bugless_issue_body_keyword_analysi,213,[0],0.00014,0.00014,0.00014
bugless_issue_body_keyword_avoid,214,[0],0.00145,0.00143,0.00126
bugless_issue_body_keyword_baselin,215,[],0.0,0.0,0.0
bugless_issue_body_keyword_beautification,216,[],0.0,0.0,0.0
bugless_issue_body_keyword_benchmark,217,[0],1e-05,1e-05,0.0
bugless_issue_body_keyword_better,218,[0],0.00099,0.00096,0.00076
bugless_issue_body_keyword_bump,219,[0],0.00174,0.00173,0.00162
bugless_issue_body_bigram_chang log,220,[0],1e-05,1e-05,1e-05
bugless_issue_body_keywords_clean,221,[0],0.00075,0.00074,0.00053
bugless_issue_body_keyword_comment,222,[0],0.0023,0.00229,0.00207
bugless_issue_body_keyword_complet,223,[0],0.00068,0.00066,0.00053
bugless_issue_body_bigram_configur chang,224,[],0.0,0.0,0.0
bugless_issue_body_keyword_consolid,225,[0],2e-05,2e-05,2e-05
bugless_issue_body_keyword_convert,226,[0],0.0003,0.0003,0.00023
bugless_issue_body_keyword_coverag,227,[0],0.00054,0.00054,0.00051
bugless_issue_body_keyword_create,228,[],0.0,0.0,0.0
bugless_issue_body_keyword_deprec,229,[0],0.00048,0.00048,0.00041
bugless_issue_body_keyword_develop,230,[0],0.0011,0.0011,0.00071
bugless_issue_body_keywords_doc,231,[0],0.00358,0.00357,0.00307
bugless_issue_body_keyword_drop,232,[0],0.00037,0.00037,0.00031
bugless_issue_body_keyword_enhanc,233,[0],0.00084,0.00084,0.00082
bugless_issue_body_keyword_exampl,234,[0],0.00262,0.00261,0.00218
bugless_issue_body_keyword_exclud,235,[0],0.0002,0.0002,0.00016
bugless_issue_body_keyword_expand,236,[0],7e-05,7e-05,5e-05
bugless_issue_body_keyword_extendgener,237,[],0.0,0.0,0.0
bugless_issue_body_keyword_featur,238,[0],0.00334,0.00332,0.00309
bugless_issue_body_keyword_forget,239,[0],4e-05,4e-05,3e-05
bugless_issue_body_keyword_format,240,[0],0.00102,0.00101,0.0008
bugless_issue_body_keyword_gitignor,241,[0],1e-05,1e-05,0.0
bugless_issue_body_keyword_idea,242,[0],0.00066,0.00065,0.00056
bugless_issue_body_keyword_implement,243,[0],0.00163,0.00155,0.00115
bugless_issue_body_keyword_improv,244,[0],0.00216,0.00214,0.00184
bugless_issue_body_keyword_includ,245,[0],0.00348,0.00345,0.003
bugless_issue_body_keyword_info,246,[0],0.00054,0.00053,0.00043
bugless_issue_body_keyword_intorduc,247,[],0.0,0.0,0.0
bugless_issue_body_keyword_javadoc,248,[0],4e-05,4e-05,4e-05
bugless_issue_body_keyword_limit,249,[0],0.00101,0.001,0.00091
bugless_issue_body_keyword_log,250,[0],0.00129,0.00129,0.0011
bugless_issue_body_keyword_migrat,251,[0],0.0003,0.00029,0.00022
bugless_issue_body_keyword_minim,252,[0],0.00024,0.00024,0.00014
bugless_issue_body_keyword_modif,253,[0],0.00017,0.00017,0.00012
bugless_issue_body_keyword_move,254,[0],0.00154,0.00149,0.00097
bugless_issue_body_keyword_new,255,[0],0.00642,0.00637,0.00519
bugless_issue_body_keyword_note,256,[0],0.00309,0.00306,0.00264
bugless_issue_body_keyword_opinion,257,[0],4e-05,4e-05,4e-05
bugless_issue_body_keywords_optimis,258,[0],0.00021,0.00021,0.00017
bugless_issue_body_bigram_pass test,259,[0],1e-05,1e-05,1e-05
bugless_issue_body_bigram_perf test,260,[],0.0,0.0,0.0
bugless_issue_body_bigram_perfom test,261,[],0.0,0.0,0.0
bugless_issue_body_keyword_perform,262,[0],0.00112,0.00112,0.00099
bugless_issue_body_keyword_plugin,263,[0],0.00057,0.00056,0.00046
bugless_issue_body_keyword_polish,264,[0],8e-05,8e-05,7e-05
bugless_issue_body_keyword_possibl,265,[0],0.00195,0.00193,0.00164
bugless_issue_body_keyword_prepar,266,[0],0.00025,0.00025,0.00019
bugless_issue_body_keyword_propos,267,[0],0.00143,0.0014,0.00127
bugless_issue_body_keyword_provid,268,[0],0.00151,0.0015,0.00099
bugless_issue_body_keyword_publish,269,[0],0.00143,0.00141,0.00137
bugless_issue_body_keyword_readm,270,[0],0.00212,0.00212,0.00194
bugless_issue_body_keyword_reduc,271,[0],0.00044,0.00043,0.00035
bugless_issue_body_keyword_refactor,272,[0],0.00083,0.00083,0.00071
bugless_issue_body_keyword_refin,273,[0],0.00012,0.00012,0.00011
bugless_issue_body_keyword_reformat,274,[0],0.0001,0.0001,0.0001
bugless_issue_body_bigram_regress test,275,[0],7e-05,7e-05,7e-05
bugless_issue_body_keyword_reimplement,276,[],0.0,0.0,0.0
bugless_issue_body_keyword_release,277,[],0.0,0.0,0.0
bugless_issue_body_keyword_remov,278,[0],0.003,0.00299,0.00235
bugless_issue_body_keyword_renam,279,[0],0.00053,0.00053,0.00033
bugless_issue_body_keyword_reorgan,280,[0],2e-05,2e-05,0.0
bugless_issue_body_keyword_replac,281,[0],0.0011,0.00108,0.00078
bugless_issue_body_keyword_restrict,282,[0],0.00015,0.00015,0.00013
bugless_issue_body_keyword_restructur,283,[0],1e-05,1e-05,1e-05
bugless_issue_body_keyword_review,284,[0],0.00245,0.00234,0.00187
bugless_issue_body_keyword_rewrit,285,[0],0.00013,0.00013,8e-05
bugless_issue_body_keyword_rid,286,[0],0.00011,0.00011,6e-05
bugless_issue_body_bigram_set up,287,[0],0.0001,0.0001,9e-05
bugless_issue_body_keyword_simplif,288,[0],2e-05,2e-05,1e-05
bugless_issue_body_keyword_simplifi,289,[0],0.0003,0.00029,0.00022
bugless_issue_body_keywords_speedup,290,[0],8e-05,7e-05,4e-05
bugless_issue_body_keyword_stage,291,[0],0.00011,0.00011,9e-05
bugless_issue_body_keyword_stat,292,[0],0.00012,0.00012,0.0001
bugless_issue_body_keyword_statist,293,[0],6e-05,6e-05,4e-05
bugless_issue_body_keyword_support,294,[0],0.0031,0.00305,0.00225
bugless_issue_body_keyword_switch,295,[0],0.00068,0.00067,0.00055
bugless_issue_body_keyword_test,296,[0],0.00711,0.00702,0.00565
bugless_issue_body_bigram_test coverag,297,[0],0.0001,0.0001,8e-05
bugless_issue_body_bigram_test pass,298,[0],0.00021,0.00021,0.00019
bugless_issue_body_keyword_todo,299,[0],0.00017,0.00016,0.00014
bugless_issue_body_keyword_tweak,300,[0],0.00022,0.00022,0.00021
bugless_issue_body_keyword_unit,301,[0],0.00049,0.00049,0.00037
bugless_issue_body_keyword_unnecessari,302,[0],0.0003,0.0003,0.00027
bugless_issue_body_keyword_updat,303,[0],0.00737,0.00726,0.00606
bugless_issue_body_keyword_upgrad,304,[0],0.00205,0.00205,0.00192
bugless_issue_body_keyword_version,305,[0],0.00599,0.00599,0.00508
